,year,month,Vessel Type,Country,CO2eq,Vessel
11156,2022,3,Others,Micronesia,1393.0,135
11157,2022,3,Others,Nauru,1191.0,197
11158,2022,3,Others,Niue,1141.0,4
11159,2022,3,Others,Palau,476.0,29
11160,2022,3,Others,Papua New Guinea,1923.0,267
11161,2022,3,Others,Samoa,113.0,6
11162,2022,3,Others,Solomon Islands,423.0,53
11163,2022,3,Others,Tokelau,65.0,10
11164,2022,3,Others,Tonga,1398.0,22
11165,2022,3,Others,Tuvalu,447.0,41
11166,2022,3,Others,Vanuatu,363.0,33
11167,2022,3,Passenger,Cook Islands,32.0,2
11168,2022,3,Passenger,Fiji,1192.0,17
11169,2022,3,Passenger,Kiribati,1488.0,4
11170,2022,3,Passenger,Marshall Islands,7.0,2
11171,2022,3,Passenger,Micronesia,78.0,2
11172,2022,3,Passenger,Nauru,7.0,4
11173,2022,3,Passenger,Niue,0.0,1
11174,2022,3,Passenger,Palau,1.0,1
11175,2022,3,Passenger,Papua New Guinea,1682.0,30
11176,2022,3,Passenger,Samoa,63.0,3
11177,2022,3,Passenger,Solomon Islands,23.0,2
11178,2022,3,Passenger,Tokelau,16.0,1
11179,2022,3,Passenger,Tonga,36.0,4
11180,2022,3,Passenger,Tuvalu,25.0,2
11181,2022,3,Passenger,Vanuatu,8.0,1
11182,2022,3,Tanker,Cook Islands,647.0,6
11183,2022,3,Tanker,Fiji,2321.0,17
11184,2022,3,Tanker,Kiribati,2413.0,23
11185,2022,3,Tanker,Marshall Islands,1360.0,17
11186,2022,3,Tanker,Micronesia,44594.0,125
11187,2022,3,Tanker,Nauru,1269.0,18
11188,2022,3,Tanker,Niue,289.0,4
11189,2022,3,Tanker,Palau,5603.0,40
11190,2022,3,Tanker,Papua New Guinea,105901.0,178
11191,2022,3,Tanker,Samoa,108.0,3
11192,2022,3,Tanker,Solomon Islands,2393.0,32
11193,2022,3,Tanker,Tokelau,98.0,1
11194,2022,3,Tanker,Tonga,607.0,9
11195,2022,3,Tanker,Tuvalu,364.0,7
11196,2022,3,Tanker,Vanuatu,739.0,7
11197,2022,4,Cargo,Cook Islands,9057.0,57
11198,2022,4,Cargo,Fiji,8009.0,45
11199,2022,4,Cargo,Kiribati,18257.0,113
11200,2022,4,Cargo,Marshall Islands,9496.0,95
11201,2022,4,Cargo,Micronesia,113084.0,728
11202,2022,4,Cargo,Nauru,1407.0,34
11203,2022,4,Cargo,Niue,1481.0,21
11204,2022,4,Cargo,Palau,40673.0,410
11205,2022,4,Cargo,Papua New Guinea,293915.0,1065
11206,2022,4,Cargo,Samoa,1022.0,17
11207,2022,4,Cargo,Solomon Islands,15333.0,140
11208,2022,4,Cargo,Tokelau,1300.0,11
11209,2022,4,Cargo,Tonga,2924.0,30
11210,2022,4,Cargo,Tuvalu,1935.0,16
11211,2022,4,Cargo,Vanuatu,3195.0,34
11212,2022,4,Fishing,Cook Islands,961.0,44
11213,2022,4,Fishing,Fiji,941.0,185
11214,2022,4,Fishing,Kiribati,6002.0,217
11215,2022,4,Fishing,Marshall Islands,3249.0,161
11216,2022,4,Fishing,Micronesia,5550.0,202
11217,2022,4,Fishing,Nauru,1303.0,64
11218,2022,4,Fishing,Niue,16.0,4
11219,2022,4,Fishing,Palau,477.0,52
11220,2022,4,Fishing,Papua New Guinea,10788.0,272
11221,2022,4,Fishing,Samoa,280.0,40
11222,2022,4,Fishing,Solomon Islands,2548.0,150
11223,2022,4,Fishing,Tokelau,284.0,31
11224,2022,4,Fishing,Tonga,288.0,12
11225,2022,4,Fishing,Tuvalu,695.0,65
11226,2022,4,Fishing,Vanuatu,451.0,58
11227,2022,4,Others,Cook Islands,2310.0,121
11228,2022,4,Others,Fiji,3620.0,146
11229,2022,4,Others,Kiribati,1801.0,132
11230,2022,4,Others,Marshall Islands,492.0,76
11231,2022,4,Others,Micronesia,2109.0,138
11232,2022,4,Others,Nauru,1146.0,168
11233,2022,4,Others,Niue,409.0,20
11234,2022,4,Others,Palau,551.0,30
11235,2022,4,Others,Papua New Guinea,2764.0,338
11236,2022,4,Others,Samoa,126.0,11
11237,2022,4,Others,Solomon Islands,903.0,57
11238,2022,4,Others,Tokelau,379.0,20
11239,2022,4,Others,Tonga,814.0,20
11240,2022,4,Others,Tuvalu,186.0,24
11241,2022,4,Others,Vanuatu,894.0,48
11242,2022,4,Passenger,Cook Islands,307.0,4
11243,2022,4,Passenger,Fiji,1567.0,18
11244,2022,4,Passenger,Kiribati,28.0,2
11245,2022,4,Passenger,Micronesia,10.0,2
11246,2022,4,Passenger,Palau,34.0,3
11247,2022,4,Passenger,Papua New Guinea,3155.0,35
11248,2022,4,Passenger,Samoa,97.0,4
11249,2022,4,Passenger,Solomon Islands,145.0,6
11250,2022,4,Passenger,Tokelau,16.0,1
11251,2022,4,Passenger,Tonga,298.0,4
11252,2022,4,Passenger,Tuvalu,29.0,1
11253,2022,4,Passenger,Vanuatu,108.0,4
11254,2022,4,Tanker,Cook Islands,1078.0,10
11255,2022,4,Tanker,Fiji,1444.0,13
11256,2022,4,Tanker,Kiribati,2667.0,18
11257,2022,4,Tanker,Marshall Islands,1075.0,11
11258,2022,4,Tanker,Micronesia,39899.0,117
11259,2022,4,Tanker,Nauru,795.0,20
11260,2022,4,Tanker,Niue,184.0,4
11261,2022,4,Tanker,Palau,8527.0,65
11262,2022,4,Tanker,Papua New Guinea,106411.0,193
11263,2022,4,Tanker,Samoa,71.0,2
11264,2022,4,Tanker,Solomon Islands,2455.0,25
11265,2022,4,Tanker,Tokelau,56.0,1
11266,2022,4,Tanker,Tonga,327.0,7
11267,2022,4,Tanker,Tuvalu,229.0,5
11268,2022,4,Tanker,Vanuatu,368.0,6
11269,2022,5,Cargo,Cook Islands,9516.0,58
11270,2022,5,Cargo,Fiji,7599.0,48
11271,2022,5,Cargo,Kiribati,19046.0,107
11272,2022,5,Cargo,Marshall Islands,7578.0,64
11273,2022,5,Cargo,Micronesia,131526.0,798
11274,2022,5,Cargo,Nauru,1732.0,27
11275,2022,5,Cargo,Niue,1037.0,14
11276,2022,5,Cargo,Palau,36044.0,369
11277,2022,5,Cargo,Papua New Guinea,334028.0,1141
11278,2022,5,Cargo,Samoa,518.0,14
11279,2022,5,Cargo,Solomon Islands,18081.0,156
11280,2022,5,Cargo,Tokelau,1366.0,11
11281,2022,5,Cargo,Tonga,1807.0,23
11282,2022,5,Cargo,Tuvalu,2128.0,17
11283,2022,5,Cargo,Vanuatu,3121.0,33
11284,2022,5,Fishing,Cook Islands,2454.0,95
11285,2022,5,Fishing,Fiji,961.0,141
11286,2022,5,Fishing,Kiribati,5864.0,224
11287,2022,5,Fishing,Marshall Islands,3021.0,152
11288,2022,5,Fishing,Micronesia,4025.0,180
11289,2022,5,Fishing,Nauru,809.0,44
11290,2022,5,Fishing,Niue,12.0,3
11291,2022,5,Fishing,Palau,568.0,79
11292,2022,5,Fishing,Papua New Guinea,10781.0,290
11293,2022,5,Fishing,Samoa,74.0,33
11294,2022,5,Fishing,Solomon Islands,2697.0,154
11295,2022,5,Fishing,Tokelau,383.0,48
11296,2022,5,Fishing,Tonga,98.0,15
11297,2022,5,Fishing,Tuvalu,541.0,52
11298,2022,5,Fishing,Vanuatu,560.0,70
11299,2022,5,Others,Cook Islands,19976.0,310
11300,2022,5,Others,Fiji,11800.0,263
11301,2022,5,Others,Kiribati,4335.0,90
11302,2022,5,Others,Marshall Islands,2111.0,38
11303,2022,5,Others,Micronesia,1085.0,43
11304,2022,5,Others,Nauru,3.0,3
11305,2022,5,Others,Niue,699.0,39
11306,2022,5,Others,Palau,429.0,20
11307,2022,5,Others,Papua New Guinea,6634.0,274
11308,2022,5,Others,Samoa,821.0,29
11309,2022,5,Others,Solomon Islands,1898.0,55
11310,2022,5,Others,Tokelau,1562.0,27
11311,2022,5,Others,Tonga,1562.0,58
11312,2022,5,Others,Tuvalu,94.0,11
11313,2022,5,Others,Vanuatu,2135.0,47
11314,2022,5,Passenger,Cook Islands,698.0,4
11315,2022,5,Passenger,Fiji,1199.0,14
11316,2022,5,Passenger,Kiribati,1750.0,3
11317,2022,5,Passenger,Marshall Islands,0.0,1
11318,2022,5,Passenger,Micronesia,0.0,3
11319,2022,5,Passenger,Palau,1.0,1
11320,2022,5,Passenger,Papua New Guinea,1316.0,30
11321,2022,5,Passenger,Samoa,93.0,3
11322,2022,5,Passenger,Solomon Islands,15.0,2
11323,2022,5,Passenger,Tokelau,16.0,1
11324,2022,5,Passenger,Tonga,168.0,5
11325,2022,5,Passenger,Tuvalu,24.0,1
11326,2022,5,Passenger,Vanuatu,44.0,2
11327,2022,5,Tanker,Cook Islands,1811.0,17
11328,2022,5,Tanker,Fiji,1474.0,14
11329,2022,5,Tanker,Kiribati,2419.0,20
11330,2022,5,Tanker,Marshall Islands,1351.0,14
11331,2022,5,Tanker,Micronesia,40752.0,140
11332,2022,5,Tanker,Nauru,531.0,7
11333,2022,5,Tanker,Niue,119.0,4
11334,2022,5,Tanker,Palau,7309.0,57
11335,2022,5,Tanker,Papua New Guinea,104903.0,211
11336,2022,5,Tanker,Samoa,164.0,2
11337,2022,5,Tanker,Solomon Islands,2022.0,24
11338,2022,5,Tanker,Tokelau,373.0,3
11339,2022,5,Tanker,Tonga,273.0,6
11340,2022,5,Tanker,Tuvalu,902.0,9
11341,2022,5,Tanker,Vanuatu,680.0,9
11342,2022,6,Cargo,Cook Islands,8258.0,59
11343,2022,6,Cargo,Fiji,7172.0,48
11344,2022,6,Cargo,Kiribati,16745.0,99
11345,2022,6,Cargo,Marshall Islands,7908.0,63
11346,2022,6,Cargo,Micronesia,131505.0,787
11347,2022,6,Cargo,Nauru,1453.0,23
11348,2022,6,Cargo,Niue,1302.0,16
11349,2022,6,Cargo,Palau,34330.0,366
11350,2022,6,Cargo,Papua New Guinea,323787.0,1129
11351,2022,6,Cargo,Samoa,751.0,16
11352,2022,6,Cargo,Solomon Islands,18374.0,162
11353,2022,6,Cargo,Tokelau,962.0,11
11354,2022,6,Cargo,Tonga,2714.0,25
11355,2022,6,Cargo,Tuvalu,1854.0,18
11356,2022,6,Cargo,Vanuatu,2579.0,26
11357,2022,6,Fishing,Cook Islands,2649.0,87
11358,2022,6,Fishing,Fiji,1115.0,133
11359,2022,6,Fishing,Kiribati,5361.0,225
11360,2022,6,Fishing,Marshall Islands,2209.0,114
11361,2022,6,Fishing,Micronesia,5083.0,201
11362,2022,6,Fishing,Nauru,672.0,45
11363,2022,6,Fishing,Niue,53.0,10
11364,2022,6,Fishing,Palau,522.0,67
11365,2022,6,Fishing,Papua New Guinea,11665.0,285
11366,2022,6,Fishing,Samoa,122.0,34
11367,2022,6,Fishing,Solomon Islands,2720.0,153
11368,2022,6,Fishing,Tokelau,250.0,36
11369,2022,6,Fishing,Tonga,189.0,18
11370,2022,6,Fishing,Tuvalu,679.0,58
11371,2022,6,Fishing,Vanuatu,673.0,73
11372,2022,6,Others,Cook Islands,23330.0,281
11373,2022,6,Others,Fiji,17326.0,371
11374,2022,6,Others,Kiribati,4274.0,87
11375,2022,6,Others,Marshall Islands,1462.0,43
11376,2022,6,Others,Micronesia,1956.0,48
11377,2022,6,Others,Nauru,62.0,5
11378,2022,6,Others,Niue,729.0,33
11379,2022,6,Others,Palau,531.0,15
11380,2022,6,Others,Papua New Guinea,7599.0,297
11381,2022,6,Others,Samoa,848.0,26
11382,2022,6,Others,Solomon Islands,2197.0,40
11383,2022,6,Others,Tokelau,606.0,9
11384,2022,6,Others,Tonga,1939.0,76
11385,2022,6,Others,Tuvalu,110.0,10
11386,2022,6,Others,Vanuatu,3208.0,126
11387,2022,6,Passenger,Cook Islands,371.0,5
11388,2022,6,Passenger,Fiji,1129.0,16
11389,2022,6,Passenger,Kiribati,921.0,2
11390,2022,6,Passenger,Marshall Islands,0.0,1
11391,2022,6,Passenger,Micronesia,8.0,4
11392,2022,6,Passenger,Niue,89.0,2
11393,2022,6,Passenger,Palau,1.0,2
11394,2022,6,Passenger,Papua New Guinea,1221.0,29
11395,2022,6,Passenger,Samoa,88.0,3
11396,2022,6,Passenger,Solomon Islands,9.0,1
11397,2022,6,Passenger,Tokelau,12.0,1
11398,2022,6,Passenger,Tonga,233.0,7
11399,2022,6,Passenger,Tuvalu,28.0,2
11400,2022,6,Passenger,Vanuatu,54.0,2
11401,2022,6,Tanker,Cook Islands,1746.0,14
11402,2022,6,Tanker,Fiji,2073.0,17
11403,2022,6,Tanker,Kiribati,1781.0,14
11404,2022,6,Tanker,Marshall Islands,997.0,13
11405,2022,6,Tanker,Micronesia,37385.0,119
11406,2022,6,Tanker,Nauru,667.0,9
11407,2022,6,Tanker,Niue,458.0,6
11408,2022,6,Tanker,Palau,5208.0,46
11409,2022,6,Tanker,Papua New Guinea,84275.0,181
11410,2022,6,Tanker,Samoa,37.0,2
11411,2022,6,Tanker,Solomon Islands,2229.0,24
11412,2022,6,Tanker,Tonga,1224.0,11
11413,2022,6,Tanker,Tuvalu,307.0,5
11414,2022,6,Tanker,Vanuatu,602.0,8
11415,2022,7,Cargo,Cook Islands,8576.0,49
11416,2022,7,Cargo,Fiji,6835.0,45
11417,2022,7,Cargo,Kiribati,14028.0,85
11418,2022,7,Cargo,Marshall Islands,6519.0,52
11419,2022,7,Cargo,Micronesia,114857.0,725
11420,2022,7,Cargo,Nauru,1149.0,18
11421,2022,7,Cargo,Niue,1229.0,14
11422,2022,7,Cargo,Palau,35113.0,356
11423,2022,7,Cargo,Papua New Guinea,296709.0,1081
11424,2022,7,Cargo,Samoa,830.0,15
11425,2022,7,Cargo,Solomon Islands,16579.0,151
11426,2022,7,Cargo,Tokelau,1480.0,16
11427,2022,7,Cargo,Tonga,2840.0,26
11428,2022,7,Cargo,Tuvalu,1745.0,19
11429,2022,7,Cargo,Vanuatu,2783.0,28
11430,2022,7,Fishing,Cook Islands,2752.0,86
11431,2022,7,Fishing,Fiji,1338.0,167
11432,2022,7,Fishing,Kiribati,4510.0,200
11433,2022,7,Fishing,Marshall Islands,2578.0,122
11434,2022,7,Fishing,Micronesia,5580.0,182
11435,2022,7,Fishing,Nauru,1206.0,39
11436,2022,7,Fishing,Niue,22.0,6
11437,2022,7,Fishing,Palau,343.0,55
11438,2022,7,Fishing,Papua New Guinea,14306.0,320
11439,2022,7,Fishing,Samoa,181.0,24
11440,2022,7,Fishing,Solomon Islands,2671.0,160
11441,2022,7,Fishing,Tokelau,231.0,31
11442,2022,7,Fishing,Tonga,191.0,22
11443,2022,7,Fishing,Tuvalu,708.0,51
11444,2022,7,Fishing,Vanuatu,1246.0,70
11445,2022,7,Others,Cook Islands,21806.0,243
11446,2022,7,Others,Fiji,19205.0,430
11447,2022,7,Others,Kiribati,4309.0,55
11448,2022,7,Others,Marshall Islands,447.0,8
11449,2022,7,Others,Micronesia,1949.0,20
11450,2022,7,Others,Nauru,77.0,2
11451,2022,7,Others,Niue,864.0,33
11452,2022,7,Others,Palau,1100.0,22
11453,2022,7,Others,Papua New Guinea,4579.0,238
11454,2022,7,Others,Samoa,188.0,18
11455,2022,7,Others,Solomon Islands,1520.0,34
11456,2022,7,Others,Tokelau,465.0,9
11457,2022,7,Others,Tonga,1547.0,57
11458,2022,7,Others,Tuvalu,223.0,6
11459,2022,7,Others,Vanuatu,7516.0,215
11460,2022,7,Passenger,Cook Islands,17.0,1
11461,2022,7,Passenger,Fiji,1037.0,18
11462,2022,7,Passenger,Kiribati,31.0,1
11463,2022,7,Passenger,Micronesia,56.0,1
11464,2022,7,Passenger,Nauru,18.0,1
11465,2022,7,Passenger,Palau,13.0,2
11466,2022,7,Passenger,Papua New Guinea,1165.0,31
11467,2022,7,Passenger,Samoa,84.0,3
11468,2022,7,Passenger,Solomon Islands,85.0,4
11469,2022,7,Passenger,Tokelau,20.0,1
11470,2022,7,Passenger,Tonga,148.0,4
11471,2022,7,Passenger,Tuvalu,15.0,1
11472,2022,7,Passenger,Vanuatu,96.0,2
11473,2022,7,Tanker,Cook Islands,1519.0,12
11474,2022,7,Tanker,Fiji,2569.0,20
11475,2022,7,Tanker,Kiribati,2541.0,20
11476,2022,7,Tanker,Marshall Islands,1222.0,10
11477,2022,7,Tanker,Micronesia,41754.0,128
11478,2022,7,Tanker,Nauru,537.0,8
11479,2022,7,Tanker,Niue,826.0,9
11480,2022,7,Tanker,Palau,8216.0,47
11481,2022,7,Tanker,Papua New Guinea,99188.0,189
11482,2022,7,Tanker,Samoa,136.0,5
11483,2022,7,Tanker,Solomon Islands,3273.0,33
11484,2022,7,Tanker,Tokelau,92.0,3
11485,2022,7,Tanker,Tonga,1140.0,13
11486,2022,7,Tanker,Tuvalu,151.0,4
11487,2022,7,Tanker,Vanuatu,1094.0,9
11488,2022,8,Cargo,Cook Islands,7956.0,57
11489,2022,8,Cargo,Fiji,7455.0,48
11490,2022,8,Cargo,Kiribati,17361.0,104
11491,2022,8,Cargo,Marshall Islands,8048.0,52
11492,2022,8,Cargo,Micronesia,129400.0,791
11493,2022,8,Cargo,Nauru,1114.0,19
11494,2022,8,Cargo,Niue,969.0,11
11495,2022,8,Cargo,Palau,33470.0,337
11496,2022,8,Cargo,Papua New Guinea,319038.0,1129
11497,2022,8,Cargo,Samoa,673.0,14
11498,2022,8,Cargo,Solomon Islands,17028.0,155
11499,2022,8,Cargo,Tokelau,982.0,13
11500,2022,8,Cargo,Tonga,2060.0,20
11501,2022,8,Cargo,Tuvalu,1630.0,20
11502,2022,8,Cargo,Vanuatu,4354.0,38
11503,2022,8,Fishing,Cook Islands,2114.0,94
11504,2022,8,Fishing,Fiji,1160.0,159
11505,2022,8,Fishing,Kiribati,5376.0,216
11506,2022,8,Fishing,Marshall Islands,2551.0,126
11507,2022,8,Fishing,Micronesia,6557.0,200
11508,2022,8,Fishing,Nauru,844.0,25
11509,2022,8,Fishing,Niue,89.0,6
11510,2022,8,Fishing,Palau,341.0,45
11511,2022,8,Fishing,Papua New Guinea,11081.0,244
11512,2022,8,Fishing,Samoa,124.0,36
11513,2022,8,Fishing,Solomon Islands,1932.0,142
11514,2022,8,Fishing,Tokelau,279.0,32
11515,2022,8,Fishing,Tonga,181.0,19
11516,2022,8,Fishing,Tuvalu,516.0,50
11517,2022,8,Fishing,Vanuatu,1464.0,85
11518,2022,8,Others,Cook Islands,15302.0,221
11519,2022,8,Others,Fiji,20734.0,465
11520,2022,8,Others,Kiribati,5868.0,68
11521,2022,8,Others,Marshall Islands,317.0,12
11522,2022,8,Others,Micronesia,2629.0,24
11523,2022,8,Others,Nauru,33.0,6
11524,2022,8,Others,Niue,823.0,29
11525,2022,8,Others,Palau,301.0,12
11526,2022,8,Others,Papua New Guinea,4492.0,228
11527,2022,8,Others,Samoa,793.0,47
11528,2022,8,Others,Solomon Islands,1065.0,38
11529,2022,8,Others,Tokelau,742.0,28
11530,2022,8,Others,Tonga,2015.0,73
11531,2022,8,Others,Tuvalu,74.0,5
11532,2022,8,Others,Vanuatu,8832.0,247
11533,2022,8,Passenger,Cook Islands,79.0,2
11534,2022,8,Passenger,Fiji,2601.0,18
11535,2022,8,Passenger,Kiribati,8.0,1
11536,2022,8,Passenger,Micronesia,0.0,1
11537,2022,8,Passenger,Palau,0.0,1
11538,2022,8,Passenger,Papua New Guinea,1006.0,25
11539,2022,8,Passenger,Samoa,79.0,3
11540,2022,8,Passenger,Solomon Islands,12.0,4
11541,2022,8,Passenger,Tokelau,21.0,1
11542,2022,8,Passenger,Tonga,78.0,3
11543,2022,8,Passenger,Tuvalu,13.0,1
11544,2022,8,Passenger,Vanuatu,374.0,3
11545,2022,8,Tanker,Cook Islands,1882.0,14
11546,2022,8,Tanker,Fiji,2320.0,20
11547,2022,8,Tanker,Kiribati,3083.0,15
11548,2022,8,Tanker,Marshall Islands,894.0,8
11549,2022,8,Tanker,Micronesia,43207.0,134
11550,2022,8,Tanker,Nauru,331.0,5
11551,2022,8,Tanker,Niue,292.0,5
11552,2022,8,Tanker,Palau,7408.0,53
11553,2022,8,Tanker,Papua New Guinea,101099.0,202
11554,2022,8,Tanker,Samoa,161.0,5
11555,2022,8,Tanker,Solomon Islands,2996.0,27
11556,2022,8,Tanker,Tokelau,100.0,2
11557,2022,8,Tanker,Tonga,830.0,11
11558,2022,8,Tanker,Tuvalu,299.0,6
11559,2022,8,Tanker,Vanuatu,742.0,8
11560,2022,9,Cargo,Cook Islands,6664.0,43
11561,2022,9,Cargo,Fiji,8307.0,54
11562,2022,9,Cargo,Kiribati,15592.0,97
11563,2022,9,Cargo,Marshall Islands,6530.0,60
11564,2022,9,Cargo,Micronesia,113989.0,729
11565,2022,9,Cargo,Nauru,695.0,11
11566,2022,9,Cargo,Niue,1396.0,17
11567,2022,9,Cargo,Palau,37777.0,388
11568,2022,9,Cargo,Papua New Guinea,305444.0,1102
11569,2022,9,Cargo,Samoa,813.0,20
11570,2022,9,Cargo,Solomon Islands,16011.0,148
11571,2022,9,Cargo,Tokelau,1084.0,12
11572,2022,9,Cargo,Tonga,2696.0,27
11573,2022,9,Cargo,Tuvalu,1808.0,17
11574,2022,9,Cargo,Vanuatu,3175.0,35
11575,2022,9,Fishing,Cook Islands,1589.0,68
11576,2022,9,Fishing,Fiji,1137.0,134
11577,2022,9,Fishing,Kiribati,5248.0,207
11578,2022,9,Fishing,Marshall Islands,2714.0,119
11579,2022,9,Fishing,Micronesia,8834.0,223
11580,2022,9,Fishing,Nauru,866.0,24
11581,2022,9,Fishing,Niue,47.0,8
11582,2022,9,Fishing,Palau,410.0,47
11583,2022,9,Fishing,Papua New Guinea,7644.0,182
11584,2022,9,Fishing,Samoa,158.0,52
11585,2022,9,Fishing,Solomon Islands,2290.0,116
11586,2022,9,Fishing,Tokelau,259.0,33
11587,2022,9,Fishing,Tonga,280.0,35
11588,2022,9,Fishing,Tuvalu,365.0,42
11589,2022,9,Fishing,Vanuatu,1294.0,60
11590,2022,9,Others,Cook Islands,11194.0,139
11591,2022,9,Others,Fiji,22054.0,490
11592,2022,9,Others,Kiribati,4055.0,55
11593,2022,9,Others,Marshall Islands,355.0,11
11594,2022,9,Others,Micronesia,1182.0,25
11595,2022,9,Others,Nauru,193.0,5
11596,2022,9,Others,Niue,1030.0,39
11597,2022,9,Others,Palau,126.0,8
11598,2022,9,Others,Papua New Guinea,5291.0,254
11599,2022,9,Others,Samoa,670.0,38
11600,2022,9,Others,Solomon Islands,2532.0,44
11601,2022,9,Others,Tokelau,405.0,10
11602,2022,9,Others,Tonga,1545.0,58
11603,2022,9,Others,Tuvalu,500.0,17
11604,2022,9,Others,Vanuatu,8176.0,234
11605,2022,9,Passenger,Cook Islands,237.0,2
11606,2022,9,Passenger,Fiji,2193.0,18
11607,2022,9,Passenger,Kiribati,23.0,1
11608,2022,9,Passenger,Marshall Islands,26.0,1
11609,2022,9,Passenger,Micronesia,22.0,2
11610,2022,9,Passenger,Palau,32.0,2
11611,2022,9,Passenger,Papua New Guinea,1625.0,33
11612,2022,9,Passenger,Samoa,223.0,4
11613,2022,9,Passenger,Solomon Islands,41.0,5
11614,2022,9,Passenger,Tokelau,244.0,2
11615,2022,9,Passenger,Tonga,113.0,4
11616,2022,9,Passenger,Tuvalu,25.0,1
11617,2022,9,Passenger,Vanuatu,98.0,2
11618,2022,9,Tanker,Cook Islands,1081.0,9
11619,2022,9,Tanker,Fiji,2120.0,18
11620,2022,9,Tanker,Kiribati,3667.0,15
11621,2022,9,Tanker,Marshall Islands,773.0,11
11622,2022,9,Tanker,Micronesia,42260.0,137
11623,2022,9,Tanker,Nauru,819.0,8
11624,2022,9,Tanker,Niue,245.0,4
11625,2022,9,Tanker,Palau,11638.0,59
11626,2022,9,Tanker,Papua New Guinea,98027.0,196
11627,2022,9,Tanker,Samoa,89.0,3
11628,2022,9,Tanker,Solomon Islands,2855.0,27
11629,2022,9,Tanker,Tokelau,83.0,1
11630,2022,9,Tanker,Tonga,818.0,11
11631,2022,9,Tanker,Tuvalu,315.0,5
11632,2022,9,Tanker,Vanuatu,811.0,9
11633,2022,10,Cargo,Cook Islands,5815.0,38
11634,2022,10,Cargo,Fiji,7055.0,47
11635,2022,10,Cargo,Kiribati,18353.0,103
11636,2022,10,Cargo,Marshall Islands,8878.0,80
11637,2022,10,Cargo,Micronesia,124815.0,767
11638,2022,10,Cargo,Nauru,817.0,18
11639,2022,10,Cargo,Niue,1357.0,16
11640,2022,10,Cargo,Palau,33994.0,357
11641,2022,10,Cargo,Papua New Guinea,320607.0,1106
11642,2022,10,Cargo,Samoa,412.0,13
11643,2022,10,Cargo,Solomon Islands,18574.0,175
11644,2022,10,Cargo,Tokelau,477.0,7
11645,2022,10,Cargo,Tonga,2494.0,27
11646,2022,10,Cargo,Tuvalu,1857.0,17
11647,2022,10,Cargo,Vanuatu,2920.0,32
11648,2022,10,Fishing,Cook Islands,1133.0,54
11649,2022,10,Fishing,Fiji,1394.0,172
11650,2022,10,Fishing,Kiribati,6399.0,214
11651,2022,10,Fishing,Marshall Islands,3432.0,146
11652,2022,10,Fishing,Micronesia,5885.0,211
11653,2022,10,Fishing,Nauru,1121.0,43
11654,2022,10,Fishing,Niue,19.0,3
11655,2022,10,Fishing,Palau,344.0,47
11656,2022,10,Fishing,Papua New Guinea,7818.0,199
11657,2022,10,Fishing,Samoa,169.0,37
11658,2022,10,Fishing,Solomon Islands,2522.0,126
11659,2022,10,Fishing,Tokelau,263.0,28
11660,2022,10,Fishing,Tonga,229.0,23
11661,2022,10,Fishing,Tuvalu,473.0,46
11662,2022,10,Fishing,Vanuatu,1639.0,86
11663,2022,10,Others,Cook Islands,3759.0,60
11664,2022,10,Others,Fiji,19312.0,462
11665,2022,10,Others,Kiribati,3709.0,66
11666,2022,10,Others,Marshall Islands,513.0,18
11667,2022,10,Others,Micronesia,2370.0,27
11668,2022,10,Others,Nauru,210.0,4
11669,2022,10,Others,Niue,553.0,23
11670,2022,10,Others,Palau,356.0,17
11671,2022,10,Others,Papua New Guinea,5830.0,253
11672,2022,10,Others,Samoa,246.0,22
11673,2022,10,Others,Solomon Islands,2639.0,59
11674,2022,10,Others,Tokelau,398.0,5
11675,2022,10,Others,Tonga,1315.0,48
11676,2022,10,Others,Tuvalu,1432.0,39
11677,2022,10,Others,Vanuatu,10284.0,259
11678,2022,10,Passenger,Cook Islands,5248.0,12
11679,2022,10,Passenger,Fiji,8042.0,23
11680,2022,10,Passenger,Kiribati,7562.0,12
11681,2022,10,Passenger,Marshall Islands,45.0,2
11682,2022,10,Passenger,Micronesia,30.0,4
11683,2022,10,Passenger,Niue,1783.0,6
11684,2022,10,Passenger,Palau,5.0,2
11685,2022,10,Passenger,Papua New Guinea,6633.0,37
11686,2022,10,Passenger,Samoa,897.0,7
11687,2022,10,Passenger,Solomon Islands,715.0,9
11688,2022,10,Passenger,Tokelau,665.0,3
11689,2022,10,Passenger,Tonga,2627.0,11
11690,2022,10,Passenger,Tuvalu,128.0,3
11691,2022,10,Passenger,Vanuatu,640.0,6
11692,2022,10,Tanker,Cook Islands,1126.0,11
11693,2022,10,Tanker,Fiji,1444.0,12
11694,2022,10,Tanker,Kiribati,4297.0,19
11695,2022,10,Tanker,Marshall Islands,1075.0,11
11696,2022,10,Tanker,Micronesia,48603.0,143
11697,2022,10,Tanker,Nauru,417.0,5
11698,2022,10,Tanker,Niue,350.0,7
11699,2022,10,Tanker,Palau,11839.0,65
11700,2022,10,Tanker,Papua New Guinea,109687.0,211
11701,2022,10,Tanker,Samoa,30.0,2
11702,2022,10,Tanker,Solomon Islands,2947.0,29
11703,2022,10,Tanker,Tokelau,96.0,1
11704,2022,10,Tanker,Tonga,703.0,11
11705,2022,10,Tanker,Tuvalu,213.0,4
11706,2022,10,Tanker,Vanuatu,724.0,7
11707,2022,11,Cargo,Cook Islands,7165.0,52
